state,county,cluster,others,core,pop.base_count,total,total.pp,core.pp,target.total.pp,target.core.pp,potential_total,potential_core,sl_acv,potential_sl_acv,da_acv,potential_da_acv,acv,potential_acv,pa
NC,person,19,7,1,38194,8,0.000209457,2.62E-05,0.000413173,0.000103666,15.7807267,3.959404545,0,0,0,0,0,0,Divorce & Separation
NC,pitt,14,66,37.33333333,173592,103.3333333,0.000595266,0.000215064,0.00078714,0.000239687,136.641153,41.60777874,91.28766723,113.3890539,69.78879852,86.68515778,161.0764658,200.0742117,Divorce & Separation
NC,polk,16,7,3,20837,10,0.000479916,0.000143975,0.000426491,0.000113756,10,3,0,0,0,0,0,0,Divorce & Separation
NC,randolph,14,55.66666667,13,147199,68.66666667,0.000466489,8.83E-05,0.00078714,0.000239687,115.8661752,35.28171473,0,0,0,0,0,0,Divorce & Separation
NC,richmond,3,17.66666667,6,52179,23.66666667,0.000453567,0.000114989,0.0002849,6.92E-05,23.66666667,6,6.562873183,6.562873183,0,0,6.562873183,6.562873183,Divorce & Separation
NC,robeson,3,19.66666667,2.666666667,144918,22.33333333,0.00015411,1.84E-05,0.0002849,6.92E-05,41.28717949,10.03448276,0,0,0,0,0,0,Divorce & Separation
NC,rockingham,19,20,3,99456,23,0.000231258,3.02E-05,0.000413173,0.000103666,41.09252643,10.31016752,0,0,0,0,0,0,Divorce & Separation
NC,rowan,14,49.33333333,7.333333333,126229,56.66666667,0.00044892,5.81E-05,0.00078714,0.000239687,99.35985588,30.25547435,57.6678546,88.78517635,4.869536064,7.497116395,62.53739066,96.28229274,Divorce & Separation
NC,rutherford,19,15.33333333,3.5,71889,18.83333333,0.000261978,4.87E-05,0.000413173,0.000103666,29.70258841,7.452417482,0,0,0,0,0,0,Divorce & Separation
NC,sampson,3,11,2,61081,13,0.000212832,3.27E-05,0.0002849,6.92E-05,17.4019943,4.22940036,0,0,8.196252329,8.196252329,8.196252329,8.196252329,Divorce & Separation
NC,scotland,3,6,2,36019,8,0.000222105,5.55E-05,0.0002849,6.92E-05,10.26182336,2.494045146,3.464676096,3.464676096,0,0,3.464676096,3.464676096,Divorce & Separation
NC,stanly,3,50.66666667,5.333333333,59339,56,0.00094373,8.99E-05,0.0002849,6.92E-05,56,5.333333333,9.154766515,9.154766515,0,0,9.154766515,9.154766515,Divorce & Separation
NC,stokes,19,10.33333333,1,45731,11.33333333,0.000247826,2.19E-05,0.000413173,0.000103666,18.89481103,4.740732294,4.285335292,4.285335292,0,0,4.285335292,4.285335292,Divorce & Separation
NC,surry,9,23.33333333,2,75090,25.33333333,0.000337373,2.66E-05,0.000362948,8.27E-05,27.25374783,6.212973689,10.10345538,10.10345538,0,0,10.10345538,10.10345538,Divorce & Separation
NC,swain,15,9.333333333,5.5,17100,14.83333333,0.000867446,0.000321637,0.000295051,7.12E-05,14.83333333,5.5,10.7796543,10.7796543,0,0,10.7796543,10.7796543,Divorce & Separation
NC,transylvania,9,16.66666667,4,32166,20.66666667,0.0006425,0.000124355,0.000362948,8.27E-05,20.66666667,4,0,0,0,0,0,0,Divorce & Separation
NC,tyrrell,15,0,0,4217,0,0,0,0.000295051,7.12E-05,1.244228074,0.300313346,17.2358077,17.2358077,0,0,17.2358077,17.2358077,Divorce & Separation
NC,union,8,146,50.66666667,200765,196.6666667,0.000979586,0.000252368,0.00068176,0.000183923,196.6666667,50.66666667,114.0001571,114.0001571,0,0,114.0001571,114.0001571,Divorce & Separation
NC,vance,4,7.333333333,2,49340,9.333333333,0.000189164,4.05E-05,0.000343289,6.94E-05,16.93786474,3.422823448,0,0,0,0,0,0,Divorce & Separation
NC,wake,23,887.6666667,384.6666667,952118,1272.333333,0.001336319,0.000404012,0.001479162,0.000520555,1408.336398,495.6299287,3583.472109,3879.046245,0,0,3583.472109,3879.046245,Divorce & Separation
NC,warren,15,1,1,15340,2,0.000130378,6.52E-05,0.000295051,7.12E-05,4.52607509,1.092436975,0,0,0,0,0,0,Divorce & Separation
NC,washington,3,4,0,13187,4,0.000303329,0,0.0002849,6.92E-05,4,0.913100679,0,0,0,0,0,0,Divorce & Separation
NC,watauga,6,16.33333333,4.5,53459,20.83333333,0.000389707,8.42E-05,0.000322414,7.85E-05,20.83333333,4.5,24.54154559,24.54154559,0,0,24.54154559,24.54154559,Divorce & Separation
NC,wayne,14,20.66666667,3.333333333,123902,24,0.000193701,2.69E-05,0.00078714,0.000239687,97.52818182,29.69772226,13.01874558,13.01874558,9.143219998,9.143219998,22.16196558,22.16196558,Divorce & Separation
NC,wilkes,15,17.33333333,2,69074,19.33333333,0.000279893,2.90E-05,0.000295051,7.12E-05,20.38032013,4.919099843,9.390188235,9.390188235,0,0,9.390188235,9.390188235,Divorce & Separation
NC,wilson,19,38,3.666666667,88744,41.66666667,0.000469515,4.13E-05,0.000413173,0.000103666,41.66666667,9.199701443,29.67220666,29.67220666,0,0,29.67220666,29.67220666,Divorce & Separation
NC,yadkin,9,7,1.666666667,39518,8.666666667,0.000219309,4.22E-05,0.000362948,8.27E-05,14.34296986,3.269733576,0,0,0.095843947,0.095843947,0.095843947,0.095843947,Divorce & Separation
NC,yancey,6,3,1,18117,4,0.000220787,5.52E-05,0.000322414,7.85E-05,5.841178746,1.422838294,0,0,0,0,0,0,Divorce & Separation
ND,adams,22,1.5,1,2137,2.5,0.001169864,0.000467946,0.000416927,9.04E-05,2.5,1,9.982893621,9.982893621,0,0,9.982893621,9.982893621,Divorce & Separation
ND,barnes,13,2,0,11019,2,0.000181505,0,0.000469649,0.000111278,5.175061641,1.226172592,0.208559272,0.208559272,0,0,0.208559272,0.208559272,Divorce & Separation
ND,benson,4,1,0,6405,1,0.000156128,0,0.000343289,6.94E-05,2.198764161,0.444328824,0,0,0,0,0,0,Divorce & Separation
ND,billings,13,0,0,392,0,0,0,0.000469649,0.000111278,0.184102383,0.043620987,NA,NA,NA,NA,NA,NA,Divorce & Separation
ND,bottineau,16,1,0,6575,1,0.000152091,0,0.000426491,0.000113756,2.804179614,0.747948642,0,0,0,0,0,0,Divorce & Separation
ND,bowman,13,0,0,3637,0,0,0,0.000469649,0.000111278,1.708113185,0.404718188,NA,NA,NA,NA,NA,NA,Divorce & Separation
ND,burke,21,0,0,1995,0,0,0,0.000437306,0.000117834,0.872425857,0.235079244,NA,NA,NA,NA,NA,NA,Divorce & Separation
ND,burleigh,2,25.66666667,5.666666667,80878,31.33333333,0.000387415,7.01E-05,0.000706333,0.000191257,57.12683731,15.46846995,22.80947377,36.16262878,0,0,22.80947377,36.16262878,Divorce & Separation
ND,cass,2,71.33333333,79,149642,150.3333333,0.00100462,0.000527927,0.000706333,0.000191257,150.3333333,79,288.8047611,288.8047611,0,0,288.8047611,288.8047611,Divorce & Separation
ND,cavalier,5,3,0,3775,3,0.000794702,0,0.000567351,0.000121124,3,0.457243217,0,0,0,0,0,0,Divorce & Separation
ND,dickey,10,0,0,5035,0,0,0,0.000390226,7.75E-05,1.964785511,0.39026974,7.80866322,7.80866322,0,0,7.80866322,7.80866322,Divorce & Separation
ND,divide,10,0,0,1765,0,0,0,0.000390226,7.75E-05,0.688748049,0.136807565,NA,NA,NA,NA,NA,NA,Divorce & Separation
ND,dunn,5,1.5,1,3740,2.5,0.000668449,0.00026738,0.000567351,0.000121124,2.5,1,0,0,0,0,0,0,Divorce & Separation
ND,eddy,10,0,0,2391,0,0,0,0.000390226,7.75E-05,0.933029227,0.185329682,NA,NA,NA,NA,NA,NA,Divorce & Separation
ND,emmons,4,0,0,3660,0,0,0,0.000343289,6.94E-05,1.256436663,0.253902185,NA,NA,NA,NA,NA,NA,Divorce & Separation
ND,foster,13,1,0,3452,1,0.000289687,0,0.000469649,0.000111278,1.621228132,0.384131753,0,0,0,0,0,0,Divorce & Separation
ND,golden valley,22,1,0,1669,1,0.000599161,0,0.000416927,9.04E-05,1,0.150863238,0,0,0,0,0,0,Divorce & Separation
ND,grand forks,16,19.33333333,6.5,66829,25.83333333,0.000386559,9.73E-05,0.000426491,0.000113756,28.50198014,7.602229626,33.31832069,33.31832069,0,0,33.31832069,33.31832069,Divorce & Separation
ND,grant,22,0,0,2189,0,0,0,0.000416927,9.04E-05,0.912653742,0.197866763,0,0,0,0,0,0,Divorce & Separation
ND,griggs,21,1,0,2258,1,0.00044287,0,0.000437306,0.000117834,1,0.26606964,0,0,0,0,0,0,Divorce & Separation
ND,hettinger,10,0,0,2673,0,0,0,0.000390226,7.75E-05,1.043072824,0.207187888,0,0,0,0,0,0,Divorce & Separation
ND,kidder,13,0,0,2261,0,0,0,0.000469649,0.000111278,1.061876248,0.251599622,0,0,0,0,0,0,Divorce & Separation
ND,lamoure,21,0,1,4244,1,0.000235627,0.000235627,0.000437306,0.000117834,1.855927487,1,0,0,0,0,0,0,Divorce & Separation
ND,logan,22,0,0,1744,0,0,0,0.000416927,9.04E-05,0.727121117,0.157642592,NA,NA,NA,NA,NA,NA,Divorce & Separation
ND,mchenry,10,2,1,5365,3,0.00055918,0.000186393,0.000390226,7.75E-05,3,1,0,0,0,0,0,0,Divorce & Separation
ND,mcintosh,22,0,0,2970,0,0,0,0.000416927,9.04E-05,1.238273921,0.268462442,0,0,0,0,0,0,Divorce & Separation
ND,mckenzie,5,3,0,4322,3,0.000694123,0,0.000567351,0.000121124,3,0.523498062,0,0,0,0,0,0,Divorce & Separation
ND,mclean,16,1,0,8487,1,0.000117827,0,0.000426491,0.000113756,3.61963078,0.965450969,0,0,0,0,0,0,Divorce & Separation
ND,mercer,8,1,1,8502,2,0.000235239,0.000117619,0.00068176,0.000183923,5.796322975,1.563714196,0,0,0,0,0,0,Divorce & Separation
ND,morton,2,5,1.666666667,28415,6.666666667,0.000234618,5.87E-05,0.000706333,0.000191257,20.07046517,5.434562842,5.257413362,5.257413362,0,0,5.257413362,5.257413362,Divorce & Separation
ND,mountrail,13,3.666666667,0,8211,3.666666667,0.000446555,0,0.000469649,0.000111278,3.856287425,0.913703889,10.44687024,10.44687024,0,0,10.44687024,10.44687024,Divorce & Separation
ND,nelson,16,1,1,3384,2,0.000591017,0.000295508,0.000426491,0.000113756,2,1,0,0,0,0,0,0,Divorce & Separation
ND,oliver,13,0,0,1193,0,0,0,0.000469649,0.000111278,0.560291182,0.132754688,NA,NA,NA,NA,NA,NA,Divorce & Separation
ND,pembina,21,3,3,7531,6,0.000796707,0.000398353,0.000437306,0.000117834,6,3,0,0,0,0,0,0,Divorce & Separation
ND,pierce,24,1,1,4026,2,0.000496771,0.000248385,0.000492033,0.000110681,2,1,0,0,0,0,0,0,Divorce & Separation
ND,ramsey,16,1.666666667,1,11690,2.666666667,0.000228115,8.55E-05,0.000426491,0.000113756,4.985682081,1.329812871,6,6,0,0,6,6,Divorce & Separation
ND,ransom,13,1,1,5214,2,0.000383583,0.000191791,0.000469649,0.000111278,2.44874956,1,0,0,0,0,0,0,Divorce & Separation
ND,renville,13,1,0,2772,1,0.00036075,0,0.000469649,0.000111278,1.301866855,0.308462694,0,0,0,0,0,0,Divorce & Separation
ND,richland,21,3.666666667,0,16091,3.666666667,0.000227871,0,0.000437306,0.000117834,7.036693965,1.896070229,0,0,0,0,0,0,Divorce & Separation
ND,rolette,3,3,0,13957,3,0.000214946,0,0.0002849,6.92E-05,3.976353276,0.966417394,24,24,0,0,24,24,Divorce & Separation
ND,sargent,16,1,0,3971,1,0.000251826,0,0.000426491,0.000113756,1.693596539,0.451726853,0,0,0,0,0,0,Divorce & Separation
ND,sheridan,16,0,0,1413,0,0,0,0.000426491,0.000113756,0.60263206,0.16073786,NA,NA,NA,NA,NA,NA,Divorce & Separation
ND,sioux,4,1.5,0,3822,1.5,0.000392465,0,0.000343289,6.94E-05,1.5,0.265140479,0,0,0,0,0,0,Divorce & Separation
ND,slope,8,0,0,132,0,0,0,0.00068176,0.000183923,0.089992312,0.024277849,NA,NA,NA,NA,NA,NA,Divorce & Separation
ND,stark,5,9.333333333,2,24985,11.33333333,0.000453605,8.00E-05,0.000567351,0.000121124,14.1752731,3.026283915,12.43035718,12.43035718,0,0,12.43035718,12.43035718,Divorce & Separation
ND,steele,21,1,0,1662,1,0.000601685,0,0.000437306,0.000117834,1,0.195840452,0,0,0,0,0,0,Divorce & Separation
ND,stutsman,16,4,1,21363,5,0.00023405,4.68E-05,0.000426491,0.000113756,9.11113142,2.430178987,0.783410227,0.783410227,0,0,0.783410227,0.783410227,Divorce & Separation
ND,towner,10,1,0,2233,1,0.000447828,0,0.000390226,7.75E-05,1,0.173082885,0,0,0,0,0,0,Divorce & Separation
ND,traill,16,3,1,8545,4,0.00046811,0.000117028,0.000426491,0.000113756,4,1,0,0,0,0,0,0,Divorce & Separation
ND,walsh,16,1.5,1,11318,2.5,0.000220887,8.84E-05,0.000426491,0.000113756,4.827027356,1.287495472,0,0,0,0,0,0,Divorce & Separation
ND,ward,21,21.66666667,2.666666667,62433,24.33333333,0.000389751,4.27E-05,0.000437306,0.000117834,27.3023376,7.356743063,29.63240857,29.63240857,0,0,29.63240857,29.63240857,Divorce & Separation
ND,wells,16,0,1,4295,1,0.000232829,0.000232829,0.000426491,0.000113756,1.831779687,1,0,0,0,0,0,0,Divorce & Separation
ND,williams,8,12.66666667,5,22804,17.66666667,0.000774718,0.00021926,0.00068176,0.000183923,17.66666667,5,6.922483025,6.922483025,0,0,6.922483025,6.922483025,Divorce & Separation
NE,adams,16,5,0,31473,5,0.000158866,0,0.000426491,0.000113756,13.42295741,3.58025667,0,0,0,0,0,0,Divorce & Separation
NE,antelope,21,0,0,5905,0,0,0,0.000437306,0.000117834,2.582293075,0.695810994,0,0,0,0,0,0,Divorce & Separation
NE,arthur,22,0,2,400,2,0.005,0.005,0.000416927,9.04E-05,2,2,0,0,0,0,0,0,Divorce & Separation
NE,banner,22,0,0,455,0,0,0,0.000416927,9.04E-05,0.189701897,0.041128085,NA,NA,NA,NA,NA,NA,Divorce & Separation
NE,blaine,22,0,0,454,0,0,0,0.000416927,9.04E-05,0.18928497,0.041037693,NA,NA,NA,NA,NA,NA,Divorce & Separation
NE,boone,22,1,0,5600,1,0.000178571,0,0.000416927,9.04E-05,2.334792579,0.506191811,0,0,0,0,0,0,Divorce & Separation
NE,box butte,16,2,1,11628,3,0.000257998,8.60E-05,0.000426491,0.000113756,4.959239627,1.322759971,0,0,0,0,0,0,Divorce & Separation
NE,boyd,22,1,0,2214,1,0.000451671,0,0.000416927,9.04E-05,1,0.200126548,0,0,0,0,0,0,Divorce & Separation
NE,brown,6,1,0,2687,1,0.000372162,0,0.000322414,7.85E-05,1,0.211026467,0,0,0,0,0,0,Divorce & Separation
NE,buffalo,16,8,2.666666667,47249,10.66666667,0.000225754,5.64E-05,0.000426491,0.000113756,20.15128252,5.374878385,88.46730224,88.46730224,0,0,88.46730224,88.46730224,Divorce & Separation
NE,burt,16,4,0,6884,4,0.000581058,0,0.000426491,0.000113756,4,0.783099384,0,0,0,0,0,0,Divorce & Separation
NE,butler,10,0,0,8119,0,0,0,0.000390226,7.75E-05,3.168241025,0.6293148,NA,NA,NA,NA,NA,NA,Divorce & Separation
NE,cass,8,3,0,25424,3,0.000117999,0,0.00068176,0.000183923,17.33306461,4.676060893,0,0,0,0,0,0,Divorce & Separation
NE,cedar,22,0,0,8685,0,0,0,0.000416927,9.04E-05,3.621013133,0.785049263,NA,NA,NA,NA,NA,NA,Divorce & Separation
NE,chase,16,0,0,4125,0,0,0,0.000426491,0.000113756,1.759276184,0.469245346,NA,NA,NA,NA,NA,NA,Divorce & Separation
NE,cherry,22,1,0,5482,1,0.000182415,0,0.000416927,9.04E-05,2.285595164,0.495525626,0,0,0,0,0,0,Divorce & Separation
NE,cheyenne,21,1,2.5,10109,3.5,0.000346226,0.000247304,0.000437306,0.000117834,4.420728314,2.5,1.942865441,1.942865441,0,0,1.942865441,1.942865441,Divorce & Separation
NE,clay,24,1,0,7223,1,0.000138447,0,0.000492033,0.000110681,3.553953295,0.799446597,0,0,0,0,0,0,Divorce & Separation
NE,colfax,21,1,0,10807,1,9.25E-05,0,0.000437306,0.000117834,4.725968037,1.273434278,0,0,0,0,0,0,Divorce & Separation
NE,cuming,16,1,0,8594,1,0.00011636,0,0.000426491,0.000113756,3.665265338,0.977622909,0,0,0,0,0,0,Divorce & Separation
NE,custer,22,3.333333333,0,10840,3.333333333,0.000307503,0,0.000416927,9.04E-05,4.519491349,0.979842719,0,0,0,0,0,0,Divorce & Separation
NE,dakota,24,3.333333333,2,21688,5.333333333,0.000245912,9.22E-05,0.000492033,0.000110681,10.67120851,2.400442723,8.909452682,8.909452682,0,0,8.909452682,8.909452682,Divorce & Separation
NE,dawes,22,0,0,9183,0,0,0,0.000416927,9.04E-05,3.828642902,0.830064178,0,0,0,0,0,0,Divorce & Separation
NE,dawson,21,3.666666667,2,24256,5.666666667,0.000233619,8.25E-05,0.000437306,0.000117834,10.60729904,2.858186532,0,0,0,0,0,0,Divorce & Separation
NE,deuel,22,0,0,1987,0,0,0,0.000416927,9.04E-05,0.828434438,0.179607701,NA,NA,NA,NA,NA,NA,Divorce & Separation
NE,dixon,21,1,0,6104,1,0.000163827,0,0.000437306,0.000117834,2.669317007,0.719260001,0.81362032,0.81362032,0,0,0.81362032,0.81362032,Divorce & Separation
NE,dodge,21,9.333333333,2,37796,11.33333333,0.000299855,5.29E-05,0.000437306,0.000117834,16.5284249,4.453661698,72.05597174,72.05597174,0,0,72.05597174,72.05597174,Divorce & Separation
NE,douglas,20,501.6666667,228.3333333,518087,730,0.00140903,0.000440724,0.001076204,0.000411177,730,228.3333333,1552.164831,1552.164831,47.06656488,47.06656488,1599.231396,1599.231396,Divorce & Separation
NE,dundy,22,1,0,1948,1,0.000513347,0,0.000416927,9.04E-05,1,0.176082437,0,0,0,0,0,0,Divorce & Separation
NE,fillmore,21,3,1,6390,4,0.000625978,0.000156495,0.000437306,0.000117834,4,1,0,0,0,0,0,0,Divorce & Separation
NE,franklin,22,1,0,3226,1,0.000309981,0,0.000416927,9.04E-05,1.345007296,0.291602639,0,0,0,0,0,0,Divorce & Separation
NE,frontier,16,0,0,2575,0,0,0,0.000426491,0.000113756,1.09821483,0.292922852,0,0,0,0,0,0,Divorce & Separation
NE,furnas,9,1,0,5684,1,0.000175932,0,0.000362948,8.27E-05,2.062995108,0.47029621,0,0,0,0,0,0,Divorce & Separation
NE,gage,16,5,2,21877,7,0.000319971,9.14E-05,0.000426491,0.000113756,9.330347895,2.488649801,0,0,0,0,0,0,Divorce & Separation
NE,garden,22,0,1,2298,1,0.000435161,0.000435161,0.000416927,9.04E-05,1,1,0,0,0,0,0,0,Divorce & Separation
NE,garfield,9,0,0,2401,0,0,0,0.000362948,8.27E-05,0.871437589,0.198659606,NA,NA,NA,NA,NA,NA,Divorce & Separation
NE,gosper,22,3,0,2152,3,0.001394052,0,0.000416927,9.04E-05,3,0.194522281,0,0,0,0,0,0,Divorce & Separation
NE,grant,22,0,0,875,0,0,0,0.000416927,9.04E-05,0.36481134,0.07909247,NA,NA,NA,NA,NA,NA,Divorce & Separation
NE,greeley,19,1,1,2739,2,0.000730194,0.000365097,0.000413173,0.000103666,2,1,0,0,0,0,0,0,Divorce & Separation
NE,hall,21,15.66666667,2,59473,17.66666667,0.000297054,3.36E-05,0.000437306,0.000117834,26.00791127,7.007953809,29.15736747,29.15736747,0,0,29.15736747,29.15736747,Divorce & Separation
NE,hamilton,13,2.5,1,8812,3.5,0.000397186,0.000113482,0.000469649,0.000111278,4.138546437,1,0,0,0,0,0,0,Divorce & Separation
NE,harlan,22,0,0,2958,0,0,0,0.000416927,9.04E-05,1.233270794,0.267377746,0,0,0,0,0,0,Divorce & Separation
NE,hayes,4,3,0,1132,3,0.002650177,0,0.000343289,6.94E-05,3,0.07852931,0,0,0,0,0,0,Divorce & Separation
NE,hitchcock,10,2,0,2569,2,0.000778513,0,0.000390226,7.75E-05,2,0.199126705,0,0,0,0,0,0,Divorce & Separation
NE,holt,22,1,1,11706,2,0.000170853,8.54E-05,0.000416927,9.04E-05,4.880550344,1.058121667,0,0,0,0,0,0,Divorce & Separation
NE,hooker,22,0,0,886,0,0,0,0.000416927,9.04E-05,0.36939754,0.080086776,NA,NA,NA,NA,NA,NA,Divorce & Separation
NE,howard,16,0,0,6131,0,0,0,0.000426491,0.000113756,2.614817523,0.697440779,NA,NA,NA,NA,NA,NA,Divorce & Separation
NE,jefferson,22,1.333333333,1,7557,2.333333333,0.000308765,0.000132328,0.000416927,9.04E-05,3.150719199,1,0,0,0,0,0,0,Divorce & Separation
NE,johnson,16,0,1,5304,1,0.000188537,0.000188537,0.000426491,0.000113756,2.262109304,1,0,0,0,0,0,0,Divorce & Separation
NE,kearney,16,1,1,6057,2,0.000330196,0.000165098,0.000426491,0.000113756,2.583257174,1,0,0,0,0,0,0,Divorce & Separation
NE,keith,9,1,2,8078,3,0.000371379,0.000247586,0.000362948,8.27E-05,3,2,6,6,0,0,6,6,Divorce & Separation
NE,keya paha,6,0,0,978,0,0,0,0.000322414,7.85E-05,0.315321125,0.076808293,NA,NA,NA,NA,NA,NA,Divorce & Separation
NE,kimball,19,0,0,3902,0,0,0,0.000413173,0.000103666,1.612200753,0.404503234,0,0,0,0,0,0,Divorce & Separation
NE,knox,19,1,1,9215,2,0.000217037,0.000108519,0.000413173,0.000103666,3.807388504,1,0,0,0,0,0,0,Divorce & Separation
NE,lancaster,20,128.6666667,36.66666667,284432,165.3333333,0.000581275,0.000128912,0.001076204,0.000411177,306.1069409,116.9519268,489.1931159,784.5726099,228.8241738,366.9904041,718.0172897,1151.563014,Divorce & Separation
NE,lincoln,22,7.333333333,1,36043,8.333333333,0.000231205,2.77E-05,0.000416927,9.04E-05,15.02730873,3.257977041,17.33705815,17.33705815,0,0,17.33705815,17.33705815,Divorce & Separation
NE,logan,22,0,0,873,0,0,0,0.000416927,9.04E-05,0.363977486,0.078911688,NA,NA,NA,NA,NA,NA,Divorce & Separation
NE,loup,10,1,0,417,1,0.002398082,0,0.000390226,7.75E-05,1,0.032322241,0,0,0,0,0,0,Divorce & Separation
NE,madison,16,3.666666667,1,38736,4.666666667,0.000120474,2.58E-05,0.000426491,0.000113756,16.52056297,4.406469748,0,0,0,0,0,0,Divorce & Separation
NE,mcpherson,13,1,0,441,1,0.002267574,0,0.000469649,0.000111278,1,0.04907361,0,0,0,0,0,0,Divorce & Separation
NE,merrick,16,2.333333333,0,7442,2.333333333,0.000313536,0,0.000426491,0.000113756,3.173947481,0.846575482,12,12,0,0,12,12,Divorce & Separation
NE,morrill,19,1,0,5222,1,0.000191498,0,0.000413173,0.000103666,2.157589014,0.541341848,0,0,0,0,0,0,Divorce & Separation
NE,nance,22,0,0,2062,0,0,0,0.000416927,9.04E-05,0.859703982,0.186387056,0,0,0,0,0,0,Divorce & Separation
NE,nemaha,10,2.5,2,7171,4.5,0.000627528,0.000278901,0.000390226,7.75E-05,4.5,2,0,0,0,0,0,0,Divorce & Separation
NE,nuckolls,9,1,0,4328,1,0.000231054,0,0.000362948,8.27E-05,1.570837936,0.358100281,0,0,0,0,0,0,Divorce & Separation
NE,otoe,16,3.666666667,1,14941,4.666666667,0.00031234,6.69E-05,0.000426491,0.000113756,6.372204959,1.699635081,0,0,0,0,0,0,Divorce & Separation
NE,pawnee,6,0,0,2716,0,0,0,0.000322414,7.85E-05,0.87567707,0.213304013,NA,NA,NA,NA,NA,NA,Divorce & Separation
NE,perkins,21,1,0,2932,1,0.000341064,0,0.000437306,0.000117834,1.28218176,0.345489896,0,0,0,0,0,0,Divorce & Separation
NE,phelps,13,1,1,9019,2,0.000221754,0.000110877,0.000469649,0.000111278,4.235763767,1.003616536,0.539926971,0.539926971,0,0,0.539926971,0.539926971,Divorce & Separation
NE,pierce,21,1,0,6534,1,0.000153046,0,0.000437306,0.000117834,2.857358671,0.76992871,0,0,0,0,0,0,Divorce & Separation
NE,platte,21,7.333333333,2.333333333,34494,9.666666667,0.000280242,6.76E-05,0.000437306,0.000117834,15.08443985,4.064573146,20.75684563,20.75684563,0,0,20.75684563,20.75684563,Divorce & Separation
NE,polk,13,0,0,4853,0,0,0,0.000469649,0.000111278,2.279206293,0.540032271,NA,NA,NA,NA,NA,NA,Divorce & Separation
NE,red willow,9,4,0,11100,4,0.00036036,0,0.000362948,8.27E-05,4.028720215,0.918418004,0,0,0,0,0,0,Divorce & Separation
NE,richardson,22,2,0,8476,2,0.00023596,0,0.000416927,9.04E-05,3.533875339,0.766157462,0,0,0,0,0,0,Divorce & Separation
NE,rock,6,0,0,533,0,0,0,0.000322414,7.85E-05,0.171846789,0.041859735,NA,NA,NA,NA,NA,NA,Divorce & Separation
NE,saline,16,3,0,15341,3,0.000195554,0,0.000426491,0.000113756,6.542801438,1.74513766,0,0,0,0,0,0,Divorce & Separation
NE,sarpy,8,50.66666667,9.333333333,159133,60,0.000377043,5.87E-05,0.00068176,0.000183923,108.4905039,29.26823466,48.41498003,76.28298907,0,0,48.41498003,76.28298907,Divorce & Separation
NE,saunders,21,3,1,20520,4,0.000194932,4.87E-05,0.000437306,0.000117834,8.973523098,2.417957933,0,0,0,0,0,0,Divorce & Separation
NE,scotts bluff,19,6.333333333,1,37291,7.333333333,0.000196652,2.68E-05,0.000413173,0.000103666,15.40763155,3.865794493,0,0,0,0,0,0,Divorce & Separation
NE,seward,10,4.333333333,1,16230,5.333333333,0.00032861,6.16E-05,0.000390226,7.75E-05,6.333360245,1.258009508,0,0,0,0,0,0,Divorce & Separation
NE,sheridan,22,1,0,5548,1,0.000180245,0,0.000416927,9.04E-05,2.313112362,0.501491458,0,0,0,0,0,0,Divorce & Separation
NE,sherman,10,0,0,2988,0,0,0,0.000390226,7.75E-05,1.165993864,0.231603969,0,0,0,0,0,0,Divorce & Separation
NE,sioux,6,0,0,592,0,0,0,0.000322414,7.85E-05,0.190869229,0.046493364,NA,NA,NA,NA,NA,NA,Divorce & Separation
NE,stanton,16,1,0,3075,1,0.000325203,0,0.000426491,0.000113756,1.311460428,0.349801076,0,0,0,0,0,0,Divorce & Separation
NE,thayer,10,1,0,4864,1,0.000205592,0,0.000390226,7.75E-05,1.898056946,0.377015296,0,0,0,0,0,0,Divorce & Separation
NE,thomas,13,0,0,818,0,0,0,0.000469649,0.000111278,0.384172831,0.091025427,NA,NA,NA,NA,NA,NA,Divorce & Separation
NE,thurston,10,2,0,6909,2,0.000289477,0,0.000390226,7.75E-05,2.696068141,0.535526044,0,0,0,0,0,0,Divorce & Separation
NE,valley,22,0,0,3619,0,0,0,0.000416927,9.04E-05,1.508859704,0.327126458,0,0,0,0,0,0,Divorce & Separation
NE,washington,5,5.333333333,1.666666667,19607,7,0.000357015,8.50E-05,0.000567351,0.000121124,11.12405762,2.374878876,14.59496538,14.59496538,0,0,14.59496538,14.59496538,Divorce & Separation
NE,wayne,16,1.333333333,0,8882,1.333333333,0.000150116,0,0.000426491,0.000113756,3.788094803,1.010384766,0,0,0,0,0,0,Divorce & Separation
NE,webster,22,1.333333333,0,3891,1.333333333,0.000342671,0,0.000416927,9.04E-05,1.622263915,0.351712917,0,0,0,0,0,0,Divorce & Separation
NE,wheeler,22,0,0,542,0,0,0,0.000416927,9.04E-05,0.225974567,0.048992136,NA,NA,NA,NA,NA,NA,Divorce & Separation
NE,york,16,1.5,0,13770,1.5,0.000108932,0,0.000426491,0.000113756,5.872783769,1.566426281,0,0,0,0,0,0,Divorce & Separation
NH,belknap,2,21,2.5,64948,23.5,0.000361828,3.85E-05,0.000706333,0.000191257,45.87494534,12.42174863,26.98620083,26.98620083,0,0,26.98620083,26.98620083,Divorce & Separation
NH,carroll,21,17.66666667,5.666666667,47452,23.33333333,0.000491725,0.000119419,0.000437306,0.000117834,23.33333333,5.666666667,30.74082869,30.74082869,4,4,34.74082869,34.74082869,Divorce & Separation
